2020-09-16 14:11:23.716 febs [main] INFO  cc.mrbird.febs.FebsApplication - Starting FebsApplication on MacBook-Pro.local with PID 34321 (/Users/luyou/work/github/febs/backend/target/classes started by luyou in /Users/luyou/work/github/febs)
2020-09-16 14:41:02.928 febs [main] INFO  o.s.s.quartz.LocalDataSourceJobStore - Using db table-based data access locking (synchronization).
2020-09-16 14:41:02.930 febs [main] INFO  o.s.s.quartz.LocalDataSourceJobStore - JobStoreCMT initialized.
2020-09-16 14:41:02.931 febs [main] INFO  org.quartz.core.QuartzScheduler - Scheduler meta-data: Quartz Scheduler (v2.3.1) 'MyScheduler' with instanceId 'MacBook-Pro.local1600238462838'
  Scheduler class: 'org.quartz.core.QuartzScheduler' - running locally.
  NOT STARTED.
  Currently in standby mode.
  Number of jobs executed: 0
  Using thread pool 'org.quartz.simpl.SimpleThreadPool' - with 20 threads.
  Using job-store 'org.springframework.scheduling.quartz.LocalDataSourceJobStore' - which supports persistence. and is clustered.

2020-09-16 14:41:02.932 febs [main] INFO  org.quartz.impl.StdSchedulerFactory - Quartz scheduler 'MyScheduler' initialized from an externally provided properties instance.
2020-09-16 14:41:02.932 febs [main] INFO  org.quartz.impl.StdSchedulerFactory - Quartz scheduler version: 2.3.1
2020-09-16 14:41:02.934 febs [main] INFO  org.quartz.core.QuartzScheduler - JobFactory set to: org.springframework.scheduling.quartz.AdaptableJobFactory@78eafad
2020-09-16 14:41:03.023 febs [main] INFO  p6spy - 2020-09-16 14:41:03 | 耗时 3 ms | SQL 语句：
select job_id jobId, bean_name beanName, method_name methodName, params, cron_expression cronExpression, status, remark, create_time createTime from t_job order by job_id;
2020-09-16 14:41:04.795 febs [main] INFO  o.s.b.a.e.web.EndpointLinksResolver - Exposing 2 endpoint(s) beneath base path '/actuator'
2020-09-16 14:41:04.992 febs [main] INFO  o.s.s.c.ThreadPoolTaskExecutor - Initializing ExecutorService 'taskExecutor'
2020-09-16 14:41:05.036 febs [main] INFO  s.d.s.w.PropertySourcedRequestMappingHandlerMapping - Mapped URL path [/v2/api-docs] onto method [public org.springframework.http.ResponseEntity<springfox.documentation.spring.web.json.Json> springfox.documentation.swagger2.web.Swagger2Controller.getDocumentation(java.lang.String,javax.servlet.http.HttpServletRequest)]
2020-09-16 14:41:06.732 febs [main] INFO  o.s.s.c.ThreadPoolTaskScheduler - Initializing ExecutorService 'taskScheduler'
2020-09-16 14:41:06.844 febs [main] INFO  s.d.s.w.p.DocumentationPluginsBootstrapper - Context refreshed
2020-09-16 14:41:06.896 febs [main] INFO  s.d.s.w.p.DocumentationPluginsBootstrapper - Found 1 custom documentation plugin(s)
2020-09-16 14:41:06.977 febs [main] INFO  s.d.s.w.s.ApiListingReferenceScanner - Scanning for api listing references
2020-09-16 14:41:07.248 febs [main] INFO  s.d.s.w.r.o.CachingOperationNameGenerator - Generating unique operation named: exportUsingPOST_1
2020-09-16 14:41:07.274 febs [main] INFO  s.d.s.w.r.o.CachingOperationNameGenerator - Generating unique operation named: exportUsingPOST_2
2020-09-16 14:41:07.276 febs [main] INFO  s.d.s.w.r.o.CachingOperationNameGenerator - Generating unique operation named: updateDictUsingPUT_1
2020-09-16 14:41:07.294 febs [main] INFO  s.d.s.w.r.o.CachingOperationNameGenerator - Generating unique operation named: exportUsingPOST_3
2020-09-16 14:41:07.311 febs [main] INFO  s.d.s.w.r.o.CachingOperationNameGenerator - Generating unique operation named: exportUsingPOST_4
2020-09-16 14:41:07.321 febs [main] INFO  s.d.s.w.r.o.CachingOperationNameGenerator - Generating unique operation named: exportUsingPOST_5
2020-09-16 14:41:07.341 febs [main] INFO  s.d.s.w.r.o.CachingOperationNameGenerator - Generating unique operation named: exportUsingPOST_6
2020-09-16 14:41:07.382 febs [main] INFO  s.d.s.w.r.o.CachingOperationNameGenerator - Generating unique operation named: exportUsingPOST_7
2020-09-16 14:41:07.391 febs [main] INFO  s.d.s.w.r.o.CachingOperationNameGenerator - Generating unique operation named: exportUsingPOST_8
2020-09-16 14:41:07.393 febs [main] INFO  s.d.s.w.r.o.CachingOperationNameGenerator - Generating unique operation named: generateImportTemplateUsingPOST_1
2020-09-16 14:41:07.397 febs [main] INFO  s.d.s.w.r.o.CachingOperationNameGenerator - Generating unique operation named: importExcelsUsingPOST_1
2020-09-16 14:41:07.420 febs [main] INFO  s.d.s.w.r.o.CachingOperationNameGenerator - Generating unique operation named: exportUsingPOST_9
2020-09-16 14:41:07.465 febs [main] INFO  o.s.s.quartz.SchedulerFactoryBean - Will start Quartz Scheduler [MyScheduler] in 1 seconds
2020-09-16 14:41:07.553 febs [main] INFO  o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-9527"]
2020-09-16 14:41:07.590 febs [scheduling-1] INFO  cc.mrbird.febs.common.task.CacheTask - delete expired user
2020-09-16 14:41:07.626 febs [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port(s): 9527 (http) with context path ''
2020-09-16 14:41:07.631 febs [main] INFO  cc.mrbird.febs.FebsApplication - Started FebsApplication in 19.715 seconds (JVM running for 21.615)
2020-09-16 14:41:07.647 febs [main] INFO  c.m.f.common.runner.CacheInitRunner - Redis连接中 ······
2020-09-16 14:41:07.648 febs [main] INFO  c.m.f.common.runner.CacheInitRunner - 缓存初始化 ······
2020-09-16 14:41:07.649 febs [main] INFO  c.m.f.common.runner.CacheInitRunner - 缓存用户数据 ······
2020-09-16 14:41:07.736 febs [main] INFO  p6spy - 2020-09-16 14:41:07 | 耗时 3 ms | SQL 语句：
SELECT USER_ID,description,password,modify_time,email,ssex,mobile,dept_id,avatar,last_login_time,create_time,status,username FROM t_user;
2020-09-16 14:41:07.782 febs [main] INFO  p6spy - 2020-09-16 14:41:07 | 耗时 5 ms | SQL 语句：
SELECT d.dept_id deptId, GROUP_CONCAT(u.user_id) userIds FROM t_user u LEFT JOIN t_dept d ON (u.dept_id = d.dept_id or u.dept_id = d.parent_id ) where u.dept_id != '' GROUP BY deptId;
2020-09-16 14:41:07.852 febs [main] INFO  p6spy - 2020-09-16 14:41:07 | 耗时 2 ms | SQL 语句：
select r.* from t_role r left join t_user_role ur on (r.role_id = ur.role_id) left join t_user u on (u.user_id = ur.user_id) where u.username = 'mrbird';
2020-09-16 14:41:07.869 febs [main] INFO  p6spy - 2020-09-16 14:41:07 | 耗时 1 ms | SQL 语句：
select distinct m.perms from t_role r left join t_user_role ur on (r.role_id = ur.role_id) left join t_user u on (u.user_id = ur.user_id) left join t_role_menu rm on (rm.role_id = r.role_id) left join t_menu m on (m.menu_id = rm.menu_id) where u.username = 'mrbird' and m.perms is not null and m.perms <> '';
2020-09-16 14:41:07.881 febs [main] INFO  p6spy - 2020-09-16 14:41:07 | 耗时 0 ms | SQL 语句：
SELECT USER_ID,layout,color,multi_page,fix_siderbar,fix_header,theme FROM t_user_config WHERE USER_ID='1' ;
2020-09-16 14:41:07.886 febs [main] INFO  p6spy - 2020-09-16 14:41:07 | 耗时 0 ms | SQL 语句：
select r.* from t_role r left join t_user_role ur on (r.role_id = ur.role_id) left join t_user u on (u.user_id = ur.user_id) where u.username = 'scott';
2020-09-16 14:41:07.889 febs [main] INFO  p6spy - 2020-09-16 14:41:07 | 耗时 0 ms | SQL 语句：
select distinct m.perms from t_role r left join t_user_role ur on (r.role_id = ur.role_id) left join t_user u on (u.user_id = ur.user_id) left join t_role_menu rm on (rm.role_id = r.role_id) left join t_menu m on (m.menu_id = rm.menu_id) where u.username = 'scott' and m.perms is not null and m.perms <> '';
2020-09-16 14:41:07.892 febs [main] INFO  p6spy - 2020-09-16 14:41:07 | 耗时 0 ms | SQL 语句：
SELECT USER_ID,layout,color,multi_page,fix_siderbar,fix_header,theme FROM t_user_config WHERE USER_ID='2' ;
2020-09-16 14:41:07.897 febs [main] INFO  p6spy - 2020-09-16 14:41:07 | 耗时 0 ms | SQL 语句：
select r.* from t_role r left join t_user_role ur on (r.role_id = ur.role_id) left join t_user u on (u.user_id = ur.user_id) where u.username = 'jack';
2020-09-16 14:41:07.900 febs [main] INFO  p6spy - 2020-09-16 14:41:07 | 耗时 0 ms | SQL 语句：
select distinct m.perms from t_role r left join t_user_role ur on (r.role_id = ur.role_id) left join t_user u on (u.user_id = ur.user_id) left join t_role_menu rm on (rm.role_id = r.role_id) left join t_menu m on (m.menu_id = rm.menu_id) where u.username = 'jack' and m.perms is not null and m.perms <> '';
2020-09-16 14:41:07.902 febs [main] INFO  p6spy - 2020-09-16 14:41:07 | 耗时 0 ms | SQL 语句：
SELECT USER_ID,layout,color,multi_page,fix_siderbar,fix_header,theme FROM t_user_config WHERE USER_ID='12' ;
2020-09-16 14:41:07.905 febs [main] INFO  p6spy - 2020-09-16 14:41:07 | 耗时 0 ms | SQL 语句：
select r.* from t_role r left join t_user_role ur on (r.role_id = ur.role_id) left join t_user u on (u.user_id = ur.user_id) where u.username = 'xiaoduan';
2020-09-16 14:41:07.908 febs [main] INFO  p6spy - 2020-09-16 14:41:07 | 耗时 0 ms | SQL 语句：
select distinct m.perms from t_role r left join t_user_role ur on (r.role_id = ur.role_id) left join t_user u on (u.user_id = ur.user_id) left join t_role_menu rm on (rm.role_id = r.role_id) left join t_menu m on (m.menu_id = rm.menu_id) where u.username = 'xiaoduan' and m.perms is not null and m.perms <> '';
2020-09-16 14:41:07.910 febs [main] INFO  p6spy - 2020-09-16 14:41:07 | 耗时 0 ms | SQL 语句：
SELECT USER_ID,layout,color,multi_page,fix_siderbar,fix_header,theme FROM t_user_config WHERE USER_ID='13' ;
2020-09-16 14:41:07.915 febs [main] INFO  p6spy - 2020-09-16 14:41:07 | 耗时 0 ms | SQL 语句：
select r.* from t_role r left join t_user_role ur on (r.role_id = ur.role_id) left join t_user u on (u.user_id = ur.user_id) where u.username = 'test';
2020-09-16 14:41:07.918 febs [main] INFO  p6spy - 2020-09-16 14:41:07 | 耗时 1 ms | SQL 语句：
select distinct m.perms from t_role r left join t_user_role ur on (r.role_id = ur.role_id) left join t_user u on (u.user_id = ur.user_id) left join t_role_menu rm on (rm.role_id = r.role_id) left join t_menu m on (m.menu_id = rm.menu_id) where u.username = 'test' and m.perms is not null and m.perms <> '';
2020-09-16 14:41:07.921 febs [main] INFO  p6spy - 2020-09-16 14:41:07 | 耗时 1 ms | SQL 语句：
SELECT USER_ID,layout,color,multi_page,fix_siderbar,fix_header,theme FROM t_user_config WHERE USER_ID='16' ;
2020-09-16 14:41:07.925 febs [main] INFO  p6spy - 2020-09-16 14:41:07 | 耗时 0 ms | SQL 语句：
select r.* from t_role r left join t_user_role ur on (r.role_id = ur.role_id) left join t_user u on (u.user_id = ur.user_id) where u.username = 'ddmtest14';
2020-09-16 14:41:07.927 febs [main] INFO  p6spy - 2020-09-16 14:41:07 | 耗时 0 ms | SQL 语句：
select distinct m.perms from t_role r left join t_user_role ur on (r.role_id = ur.role_id) left join t_user u on (u.user_id = ur.user_id) left join t_role_menu rm on (rm.role_id = r.role_id) left join t_menu m on (m.menu_id = rm.menu_id) where u.username = 'ddmtest14' and m.perms is not null and m.perms <> '';
2020-09-16 14:41:07.929 febs [main] INFO  p6spy - 2020-09-16 14:41:07 | 耗时 0 ms | SQL 语句：
SELECT USER_ID,layout,color,multi_page,fix_siderbar,fix_header,theme FROM t_user_config WHERE USER_ID='33' ;
2020-09-16 14:41:07.933 febs [main] INFO  p6spy - 2020-09-16 14:41:07 | 耗时 0 ms | SQL 语句：
select r.* from t_role r left join t_user_role ur on (r.role_id = ur.role_id) left join t_user u on (u.user_id = ur.user_id) where u.username = 'test1';
2020-09-16 14:41:07.936 febs [main] INFO  p6spy - 2020-09-16 14:41:07 | 耗时 1 ms | SQL 语句：
select distinct m.perms from t_role r left join t_user_role ur on (r.role_id = ur.role_id) left join t_user u on (u.user_id = ur.user_id) left join t_role_menu rm on (rm.role_id = r.role_id) left join t_menu m on (m.menu_id = rm.menu_id) where u.username = 'test1' and m.perms is not null and m.perms <> '';
2020-09-16 14:41:07.940 febs [main] INFO  p6spy - 2020-09-16 14:41:07 | 耗时 0 ms | SQL 语句：
SELECT USER_ID,layout,color,multi_page,fix_siderbar,fix_header,theme FROM t_user_config WHERE USER_ID='34' ;
2020-09-16 14:41:07.948 febs [main] INFO  p6spy - 2020-09-16 14:41:07 | 耗时 1 ms | SQL 语句：
select r.* from t_role r left join t_user_role ur on (r.role_id = ur.role_id) left join t_user u on (u.user_id = ur.user_id) where u.username = 'admin';
2020-09-16 14:41:07.957 febs [main] INFO  p6spy - 2020-09-16 14:41:07 | 耗时 3 ms | SQL 语句：
select distinct m.perms from t_role r left join t_user_role ur on (r.role_id = ur.role_id) left join t_user u on (u.user_id = ur.user_id) left join t_role_menu rm on (rm.role_id = r.role_id) left join t_menu m on (m.menu_id = rm.menu_id) where u.username = 'admin' and m.perms is not null and m.perms <> '';
2020-09-16 14:41:07.989 febs [main] INFO  p6spy - 2020-09-16 14:41:07 | 耗时 2 ms | SQL 语句：
SELECT USER_ID,layout,color,multi_page,fix_siderbar,fix_header,theme FROM t_user_config WHERE USER_ID='35' ;
2020-09-16 14:41:08.003 febs [main] INFO  p6spy - 2020-09-16 14:41:08 | 耗时 8 ms | SQL 语句：
select r.* from t_role r left join t_user_role ur on (r.role_id = ur.role_id) left join t_user u on (u.user_id = ur.user_id) where u.username = 'test33333';
2020-09-16 14:41:08.010 febs [main] INFO  p6spy - 2020-09-16 14:41:08 | 耗时 3 ms | SQL 语句：
select distinct m.perms from t_role r left join t_user_role ur on (r.role_id = ur.role_id) left join t_user u on (u.user_id = ur.user_id) left join t_role_menu rm on (rm.role_id = r.role_id) left join t_menu m on (m.menu_id = rm.menu_id) where u.username = 'test33333' and m.perms is not null and m.perms <> '';
2020-09-16 14:41:08.017 febs [main] INFO  p6spy - 2020-09-16 14:41:08 | 耗时 1 ms | SQL 语句：
SELECT USER_ID,layout,color,multi_page,fix_siderbar,fix_header,theme FROM t_user_config WHERE USER_ID='36' ;
2020-09-16 14:41:08.019 febs [main] INFO  c.m.f.common.runner.StartedUpRunner -  __    ___   _      ___   _     ____ _____  ____ 
2020-09-16 14:41:08.019 febs [main] INFO  c.m.f.common.runner.StartedUpRunner - / /`  / / \ | |\/| | |_) | |   | |_   | |  | |_  
2020-09-16 14:41:08.019 febs [main] INFO  c.m.f.common.runner.StartedUpRunner - \_\_, \_\_/ |_|  | |_|   |_|__ |_|__  |_|  |_|__ 
2020-09-16 14:41:08.019 febs [main] INFO  c.m.f.common.runner.StartedUpRunner -                                                       
2020-09-16 14:41:08.019 febs [main] INFO  c.m.f.common.runner.StartedUpRunner - FEBS 启动完毕，时间：2020-09-16T14:41:08.019
2020-09-16 14:41:08.130 febs [RMI TCP Connection(1)-127.0.0.1] INFO  p6spy - 2020-09-16 14:41:08 | 耗时 1 ms | SQL 语句：
select 1;
2020-09-16 14:41:08.130 febs [RMI TCP Connection(2)-127.0.0.1] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2020-09-16 14:41:08.131 febs [RMI TCP Connection(2)-127.0.0.1] INFO  o.s.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2020-09-16 14:41:08.184 febs [RMI TCP Connection(2)-127.0.0.1] INFO  o.s.web.servlet.DispatcherServlet - Completed initialization in 53 ms
2020-09-16 14:41:08.475 febs [Quartz Scheduler [MyScheduler]] INFO  o.s.s.quartz.SchedulerFactoryBean - Starting Quartz Scheduler now, after delay of 1 seconds
2020-09-16 14:41:08.484 febs [Quartz Scheduler [MyScheduler]] INFO  o.s.s.quartz.LocalDataSourceJobStore - ClusterManager: detected 1 failed or restarted instances.
2020-09-16 14:41:08.484 febs [Quartz Scheduler [MyScheduler]] INFO  o.s.s.quartz.LocalDataSourceJobStore - ClusterManager: Scanning for instance "MacBook-Pro.local1600237898269"'s failed in-progress jobs.
2020-09-16 14:41:08.489 febs [Quartz Scheduler [MyScheduler]] INFO  p6spy - 
2020-09-16 14:41:08.490 febs [Quartz Scheduler [MyScheduler]] INFO  org.quartz.core.QuartzScheduler - Scheduler MyScheduler_$_MacBook-Pro.local1600238462838 started.
2020-09-16 14:41:08.495 febs [QuartzScheduler_MyScheduler-MacBook-Pro.local1600238462838_MisfireHandler] INFO  p6spy - 
2020-09-16 14:41:08.498 febs [MyScheduler_QuartzSchedulerThread] INFO  p6spy - 
2020-09-16 14:41:20.496 febs [QuartzScheduler_MyScheduler-MacBook-Pro.local1600238462838_MisfireHandler] INFO  p6spy - 
2020-09-16 14:41:23.490 febs [QuartzScheduler_MyScheduler-MacBook-Pro.local1600238462838_ClusterManager] INFO  p6spy - 
2020-09-16 14:41:23.491 febs [QuartzScheduler_MyScheduler-MacBook-Pro.local1600238462838_ClusterManager] INFO  p6spy - 
2020-09-16 14:41:31.959 febs [MyScheduler_QuartzSchedulerThread] INFO  p6spy - 
2020-09-16 14:41:32.501 febs [QuartzScheduler_MyScheduler-MacBook-Pro.local1600238462838_MisfireHandler] INFO  p6spy - 
2020-09-16 14:41:38.498 febs [QuartzScheduler_MyScheduler-MacBook-Pro.local1600238462838_ClusterManager] INFO  p6spy - 
2020-09-16 14:41:38.498 febs [QuartzScheduler_MyScheduler-MacBook-Pro.local1600238462838_ClusterManager] INFO  p6spy - 
2020-09-16 14:41:44.504 febs [QuartzScheduler_MyScheduler-MacBook-Pro.local1600238462838_MisfireHandler] INFO  p6spy - 
2020-09-16 14:41:53.504 febs [QuartzScheduler_MyScheduler-MacBook-Pro.local1600238462838_ClusterManager] INFO  p6spy - 
2020-09-16 14:41:53.506 febs [QuartzScheduler_MyScheduler-MacBook-Pro.local1600238462838_ClusterManager] INFO  p6spy - 
2020-09-16 14:41:56.510 febs [QuartzScheduler_MyScheduler-MacBook-Pro.local1600238462838_MisfireHandler] INFO  p6spy - 
2020-09-16 14:41:59.933 febs [MyScheduler_QuartzSchedulerThread] INFO  p6spy - 
2020-09-16 14:42:08.511 febs [QuartzScheduler_MyScheduler-MacBook-Pro.local1600238462838_ClusterManager] INFO  p6spy - 
2020-09-16 14:42:08.513 febs [QuartzScheduler_MyScheduler-MacBook-Pro.local1600238462838_ClusterManager] INFO  p6spy - 
2020-09-16 14:42:08.514 febs [QuartzScheduler_MyScheduler-MacBook-Pro.local1600238462838_MisfireHandler] INFO  p6spy - 
2020-09-16 14:42:20.519 febs [QuartzScheduler_MyScheduler-MacBook-Pro.local1600238462838_MisfireHandler] INFO  p6spy - 
2020-09-16 14:42:23.519 febs [QuartzScheduler_MyScheduler-MacBook-Pro.local1600238462838_ClusterManager] INFO  p6spy - 
2020-09-16 14:42:23.525 febs [QuartzScheduler_MyScheduler-MacBook-Pro.local1600238462838_ClusterManager] INFO  p6spy - 
2020-09-16 14:42:25.580 febs [MyScheduler_QuartzSchedulerThread] INFO  p6spy - 
2020-09-16 14:42:32.524 febs [QuartzScheduler_MyScheduler-MacBook-Pro.local1600238462838_MisfireHandler] INFO  p6spy - 
2020-09-16 14:42:38.525 febs [QuartzScheduler_MyScheduler-MacBook-Pro.local1600238462838_ClusterManager] INFO  p6spy - 
2020-09-16 14:42:38.525 febs [QuartzScheduler_MyScheduler-MacBook-Pro.local1600238462838_ClusterManager] INFO  p6spy - 
2020-09-16 14:42:44.529 febs [QuartzScheduler_MyScheduler-MacBook-Pro.local1600238462838_MisfireHandler] INFO  p6spy - 
2020-09-16 14:42:51.202 febs [MyScheduler_QuartzSchedulerThread] INFO  p6spy - 
2020-09-16 14:42:53.531 febs [QuartzScheduler_MyScheduler-MacBook-Pro.local1600238462838_ClusterManager] INFO  p6spy - 
2020-09-16 14:42:53.532 febs [QuartzScheduler_MyScheduler-MacBook-Pro.local1600238462838_ClusterManager] INFO  p6spy - 
2020-09-16 14:42:56.535 febs [QuartzScheduler_MyScheduler-MacBook-Pro.local1600238462838_MisfireHandler] INFO  p6spy - 
2020-09-16 14:43:08.538 febs [QuartzScheduler_MyScheduler-MacBook-Pro.local1600238462838_ClusterManager] INFO  p6spy - 
2020-09-16 14:43:08.540 febs [QuartzScheduler_MyScheduler-MacBook-Pro.local1600238462838_ClusterManager] INFO  p6spy - 
2020-09-16 14:43:08.541 febs [QuartzScheduler_MyScheduler-MacBook-Pro.local1600238462838_MisfireHandler] INFO  p6spy - 
2020-09-16 14:43:20.370 febs [MyScheduler_QuartzSchedulerThread] INFO  p6spy - 
2020-09-16 14:43:20.544 febs [QuartzScheduler_MyScheduler-MacBook-Pro.local1600238462838_MisfireHandler] INFO  p6spy - 
2020-09-16 14:43:23.546 febs [QuartzScheduler_MyScheduler-MacBook-Pro.local1600238462838_ClusterManager] INFO  p6spy - 
2020-09-16 14:43:23.546 febs [QuartzScheduler_MyScheduler-MacBook-Pro.local1600238462838_ClusterManager] INFO  p6spy - 
2020-09-16 14:43:32.549 febs [QuartzScheduler_MyScheduler-MacBook-Pro.local1600238462838_MisfireHandler] INFO  p6spy - 
2020-09-16 14:43:38.551 febs [QuartzScheduler_MyScheduler-MacBook-Pro.local1600238462838_ClusterManager] INFO  p6spy - 
2020-09-16 14:43:38.551 febs [QuartzScheduler_MyScheduler-MacBook-Pro.local1600238462838_ClusterManager] INFO  p6spy - 
2020-09-16 14:43:44.347 febs [MyScheduler_QuartzSchedulerThread] INFO  p6spy - 
2020-09-16 14:43:44.553 febs [QuartzScheduler_MyScheduler-MacBook-Pro.local1600238462838_MisfireHandler] INFO  p6spy - 
2020-09-16 14:43:53.554 febs [QuartzScheduler_MyScheduler-MacBook-Pro.local1600238462838_ClusterManager] INFO  p6spy - 
2020-09-16 14:43:53.554 febs [QuartzScheduler_MyScheduler-MacBook-Pro.local1600238462838_ClusterManager] INFO  p6spy - 
2020-09-16 14:43:56.554 febs [QuartzScheduler_MyScheduler-MacBook-Pro.local1600238462838_MisfireHandler] INFO  p6spy - 
2020-09-16 14:44:08.559 febs [QuartzScheduler_MyScheduler-MacBook-Pro.local1600238462838_MisfireHandler] INFO  p6spy - 
2020-09-16 14:44:08.560 febs [QuartzScheduler_MyScheduler-MacBook-Pro.local1600238462838_ClusterManager] INFO  p6spy - 
2020-09-16 14:44:08.561 febs [QuartzScheduler_MyScheduler-MacBook-Pro.local1600238462838_ClusterManager] INFO  p6spy - 
2020-09-16 14:44:11.451 febs [MyScheduler_QuartzSchedulerThread] INFO  p6spy - 
2020-09-16 14:44:20.566 febs [QuartzScheduler_MyScheduler-MacBook-Pro.local1600238462838_MisfireHandler] INFO  p6spy - 
2020-09-16 14:44:23.567 febs [QuartzScheduler_MyScheduler-MacBook-Pro.local1600238462838_ClusterManager] INFO  p6spy - 
2020-09-16 14:44:23.567 febs [QuartzScheduler_MyScheduler-MacBook-Pro.local1600238462838_ClusterManager] INFO  p6spy - 
2020-09-16 14:44:32.569 febs [QuartzScheduler_MyScheduler-MacBook-Pro.local1600238462838_MisfireHandler] INFO  p6spy - 
2020-09-16 14:44:35.750 febs [MyScheduler_QuartzSchedulerThread] INFO  p6spy - 
2020-09-16 14:44:38.573 febs [QuartzScheduler_MyScheduler-MacBook-Pro.local1600238462838_ClusterManager] INFO  p6spy - 
2020-09-16 14:44:38.573 febs [QuartzScheduler_MyScheduler-MacBook-Pro.local1600238462838_ClusterManager] INFO  p6spy - 
2020-09-16 14:44:44.572 febs [QuartzScheduler_MyScheduler-MacBook-Pro.local1600238462838_MisfireHandler] INFO  p6spy - 
2020-09-16 14:44:53.578 febs [QuartzScheduler_MyScheduler-MacBook-Pro.local1600238462838_ClusterManager] INFO  p6spy - 
2020-09-16 14:44:53.581 febs [QuartzScheduler_MyScheduler-MacBook-Pro.local1600238462838_ClusterManager] INFO  p6spy - 
2020-09-16 14:44:56.577 febs [QuartzScheduler_MyScheduler-MacBook-Pro.local1600238462838_MisfireHandler] INFO  p6spy - 
2020-09-16 14:44:59.668 febs [MyScheduler_QuartzSchedulerThread] INFO  p6spy - 
2020-09-16 14:45:08.584 febs [QuartzScheduler_MyScheduler-MacBook-Pro.local1600238462838_MisfireHandler] INFO  p6spy - 
2020-09-16 14:45:08.586 febs [QuartzScheduler_MyScheduler-MacBook-Pro.local1600238462838_ClusterManager] INFO  p6spy - 
2020-09-16 14:45:08.587 febs [QuartzScheduler_MyScheduler-MacBook-Pro.local1600238462838_ClusterManager] INFO  p6spy - 
2020-09-16 14:45:20.595 febs [QuartzScheduler_MyScheduler-MacBook-Pro.local1600238462838_MisfireHandler] INFO  p6spy - 
2020-09-16 14:45:22.806 febs [MyScheduler_QuartzSchedulerThread] INFO  p6spy - 
2020-09-16 14:45:23.596 febs [QuartzScheduler_MyScheduler-MacBook-Pro.local1600238462838_ClusterManager] INFO  p6spy - 
2020-09-16 14:45:23.597 febs [QuartzScheduler_MyScheduler-MacBook-Pro.local1600238462838_ClusterManager] INFO  p6spy - 
2020-09-16 14:45:32.588 febs [QuartzScheduler_MyScheduler-MacBook-Pro.local1600238462838_MisfireHandler] INFO  p6spy - 
2020-09-16 14:45:38.600 febs [QuartzScheduler_MyScheduler-MacBook-Pro.local1600238462838_ClusterManager] INFO  p6spy - 
2020-09-16 14:45:38.602 febs [QuartzScheduler_MyScheduler-MacBook-Pro.local1600238462838_ClusterManager] INFO  p6spy - 
2020-09-16 14:45:44.593 febs [QuartzScheduler_MyScheduler-MacBook-Pro.local1600238462838_MisfireHandler] INFO  p6spy - 
2020-09-16 14:45:51.080 febs [MyScheduler_QuartzSchedulerThread] INFO  p6spy - 
2020-09-16 14:45:53.605 febs [QuartzScheduler_MyScheduler-MacBook-Pro.local1600238462838_ClusterManager] INFO  p6spy - 
2020-09-16 14:45:53.606 febs [QuartzScheduler_MyScheduler-MacBook-Pro.local1600238462838_ClusterManager] INFO  p6spy - 
2020-09-16 14:45:56.599 febs [QuartzScheduler_MyScheduler-MacBook-Pro.local1600238462838_MisfireHandler] INFO  p6spy - 
2020-09-16 14:46:08.603 febs [QuartzScheduler_MyScheduler-MacBook-Pro.local1600238462838_MisfireHandler] INFO  p6spy - 
2020-09-16 14:46:08.609 febs [QuartzScheduler_MyScheduler-MacBook-Pro.local1600238462838_ClusterManager] INFO  p6spy - 
2020-09-16 14:46:08.609 febs [QuartzScheduler_MyScheduler-MacBook-Pro.local1600238462838_ClusterManager] INFO  p6spy - 
2020-09-16 14:46:16.135 febs [MyScheduler_QuartzSchedulerThread] INFO  p6spy - 
2020-09-16 14:46:20.611 febs [QuartzScheduler_MyScheduler-MacBook-Pro.local1600238462838_MisfireHandler] INFO  p6spy - 
2020-09-16 14:46:23.612 febs [QuartzScheduler_MyScheduler-MacBook-Pro.local1600238462838_ClusterManager] INFO  p6spy - 
2020-09-16 14:46:23.612 febs [QuartzScheduler_MyScheduler-MacBook-Pro.local1600238462838_ClusterManager] INFO  p6spy - 
2020-09-16 14:46:32.611 febs [QuartzScheduler_MyScheduler-MacBook-Pro.local1600238462838_MisfireHandler] INFO  p6spy - 
2020-09-16 14:46:38.617 febs [QuartzScheduler_MyScheduler-MacBook-Pro.local1600238462838_ClusterManager] INFO  p6spy - 
2020-09-16 14:46:38.618 febs [QuartzScheduler_MyScheduler-MacBook-Pro.local1600238462838_ClusterManager] INFO  p6spy - 
2020-09-16 14:46:41.756 febs [MyScheduler_QuartzSchedulerThread] INFO  p6spy - 
2020-09-16 14:46:44.616 febs [QuartzScheduler_MyScheduler-MacBook-Pro.local1600238462838_MisfireHandler] INFO  p6spy - 
2020-09-16 14:46:53.624 febs [QuartzScheduler_MyScheduler-MacBook-Pro.local1600238462838_ClusterManager] INFO  p6spy - 
2020-09-16 14:46:53.624 febs [QuartzScheduler_MyScheduler-MacBook-Pro.local1600238462838_ClusterManager] INFO  p6spy - 
